FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
1,1,1,3,100,28,7,7,3,1,1,207,2,2,5,5,2,3,4,5,5,5,5,5,5,5,4,5,3,4,4,4,2,2,3,5,3,5,3,3,5,4,4,4,3,2,3,2,3,4,5,4,3,3,4,3,5,3,4,1,3.4615384615,3,3,5,5,4.4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,1,4,3,1,3,4,5,5,5,5,5,5,5,3,5,4,5,4,4,3,1,3,4,3,3,4,3,4,2,3,4,3,2,2,3,4,4,5,4,3,4,4,3,4,3,3,1,3.3076923077,2.75,3.5,4,5,4.4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,3,1,3,4,2,4,3,5,5,5,4,4,5,5,3,5,4,5,3,1,3,1,3,3,3,3,3,2,2,3,2,4,3,1,1,3,5,3,5,3,3,3,3,3,3,3,5,6,3.3076923077,2.375,3,2.5,4.6,4.4,
1,1,1,3,100,28,7,7,3,1,1,207,3,2,4,2,1,5,3,4,4,4,4,4,4,3,3,3,5,4,4,3,1,1,2,2,2,2,3,1,2,2,2,2,1,1,1,2,3,3,4,3,2,3,3,2,2,2,3,2,2.1538461538,1.75,2,2,4,3.6,4.17
1,1,1,3,100,28,7,7,3,1,1,207,2,1,5,4,2,3,4,5,5,5,5,5,4,4,3,4,4,4,4,2,4,2,3,3,4,4,4,3,4,3,4,5,3,3,3,4,4,4,5,4,4,3,4,4,4,4,3,1,3.6923076923,3.375,4,4,5,3.8,7.03
1,1,1,3,100,28,7,7,3,1,1,207,2,1,4,2,1,3,4,4,5,5,4,5,4,4,3,4,4,5,4,2,2,2,3,4,2,4,3,4,3,3,2,2,3,3,3,2,4,5,5,4,2,3,3,2,4,2,4,1,3.0769230769,2.5,3.5,3.5,4.6,3.8,7.03
1,1,1,3,100,28,7,7,3,1,1,207,2,2,5,3,1,3,4,5,5,5,5,5,5,5,3,5,5,5,5,3,3,1,3,3,3,4,3,1,5,2,2,3,3,1,1,3,4,5,5,4,3,3,3,1,5,3,3,1,2.8461538462,2.375,4,5,5,4.6,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,2,4,3,1,1,1,5,5,4,5,4,5,5,3,4,4,5,5,2,3,1,2,5,2,2,1,1,3,1,1,2,2,2,1,1,5,4,3,4,1,1,2,1,3,1,3,,2.3076923077,1.375,3.5,3,4.6,4.2,
1,1,1,3,100,28,7,7,3,1,1,207,2,2,5,4,1,3,4,5,5,5,5,5,5,5,5,5,4,4,3,4,1,3,5,4,4,4,3,1,5,4,4,4,2,3,4,1,3,2,5,3,2,3,2,2,5,3,4,1,2.8461538462,3.375,1.5,5,5,4.8,7.03
1,1,1,3,100,28,7,7,3,1,1,207,4,1,4,3,2,1,3,4,5,4,4,4,3,4,3,4,4,4,4,3,3,1,2,4,3,3,3,3,4,3,1,4,2,2,1,3,3,3,4,4,3,3,3,3,4,3,3,3,3.2307692308,2,3,4,4.2,3.6,3.52
1,1,1,3,100,28,7,7,3,1,1,207,2,2,4,4,1,3,2,5,5,5,5,5,3,3,3,4,4,4,4,3,2,2,2,3,3,4,3,2,4,2,2,4,2,2,2,2,4,3,5,4,2,2,4,1,5,1,1,1,2.4615384615,2.25,2.5,4.5,5,3.4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,2,5,4,1,1,3,5,5,5,5,5,4,5,4,5,4,5,4,3,1,1,2,1,1,4,3,1,3,1,1,1,1,2,1,1,2,4,4,1,1,2,3,1,3,1,1,1,1.3846153846,1.375,2.5,3,5,4.4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,5,1,5,5,2,4,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,1,1,1,5,5,5,1,1,1,5,1,1,5,5,5,1,5,5,1,5,5,5,1,5,5,6,4.3846153846,2,3,1,5,5,
1,1,1,3,100,28,7,7,3,1,1,207,1,1,4,4,2,4,5,5,5,5,5,5,4,5,5,4,4,5,4,3,4,2,3,3,2,4,5,5,,1,2,,3,4,3,2,5,5,,1,3,,,,5,4,1,,,2.875,4.5,,5,4.4,
1,1,1,3,100,28,7,7,3,1,1,207,1,2,5,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,5,5,7.03
1,1,1,3,100,28,7,7,3,1,1,207,2,1,4,4,2,1,4,5,4,4,5,4,5,5,3,4,5,4,4,3,4,3,5,4,3,4,4,4,4,3,2,4,2,3,4,2,4,2,5,2,4,2,4,3,4,3,2,1,3.1538461538,3.375,3,4,4.4,4.4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,2,1,4,4,1,1,4,5,5,5,5,5,5,5,3,4,4,5,4,2,4,3,3,3,3,3,3,3,3,3,3,5,3,2,3,3,3,3,5,4,3,3,4,3,3,3,3,1,3.3076923077,3,3.5,3,5,4.2,7.03
1,1,1,3,100,28,7,7,3,1,1,207,3,2,4,2,1,3,3,5,5,5,5,5,5,5,5,5,4,5,5,3,1,1,3,4,2,3,2,1,2,1,1,5,1,1,1,1,1,3,3,3,2,3,5,1,3,1,1,1,2,1.625,2,2.5,5,4.8,7.03
1,1,1,3,100,28,7,7,3,1,1,207,3,2,4,4,2,3,2,5,5,5,5,5,4,5,3,5,5,4,4,2,1,1,2,2,2,2,1,1,2,1,1,3,1,1,1,1,2,3,4,3,1,2,2,1,4,1,1,1,1.6153846154,1.25,2,3,5,4.4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,1,4,4,1,3,4,5,5,5,5,5,5,5,3,5,5,5,5,3,2,2,3,4,3,3,2,3,3,3,2,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,1,2.8461538462,2.375,2.5,3,5,4.6,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,2,3,3,1,1,3,5,5,5,4,5,1,2,3,4,4,4,3,3,5,1,2,4,1,4,3,3,3,4,1,5,1,1,1,3,2,1,5,4,1,3,5,1,4,3,2,1,3.3076923077,1.375,3,3.5,4.8,2.8,7.03
1,1,1,3,100,28,7,7,3,1,1,207,,2,4,2,1,1,3,5,5,5,4,4,4,4,4,4,5,4,4,2,2,1,2,4,2,4,2,1,3,2,2,3,2,2,2,2,2,3,3,3,2,2,2,2,3,2,2,1,2.3846153846,1.875,2.5,3,4.6,4.2,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,1,5,4,1,3,3,5,5,5,5,4,4,4,3,4,3,5,4,1,2,1,1,4,1,2,4,3,4,1,2,4,2,2,1,4,3,1,5,3,1,3,4,1,4,3,2,1,2.6923076923,1.625,1.5,4,4.8,3.6,7.03
1,1,1,3,100,28,7,7,3,1,1,207,4,2,5,5,2,5,2,5,5,5,5,4,5,5,3,3,4,4,4,5,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,3,2,3,1,,2,1,1,1,2,1,,1.125,2,1,4.8,4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,2,4,4,1,5,4,5,5,5,5,5,4,5,3,4,4,4,3,3,2,2,2,4,2,4,2,2,2,2,3,4,2,2,3,2,2,3,3,5,2,2,5,1,2,2,2,1,2.6153846154,2.25,2.5,2,5,4,7.03
1,1,1,3,100,28,7,7,3,1,1,207,1,2,3,4,1,1,2,5,4,5,5,5,4,4,3,4,5,5,4,2,4,1,2,2,3,2,5,1,3,2,1,3,1,1,1,1,5,1,3,5,3,2,3,1,3,3,2,3,2.5384615385,2.125,2.5,3,4.8,4,3.52
2,1,1,1,100,24,,2,2,1,1,60,4,1,3,3,3,3,4,5,5,4,4,3,3,4,4,4,4,3,3,2,2,2,3,4,3,4,4,2,2,3,2,3,2,2,3,3,4,4,5,4,3,3,4,3,2,3,2,1,3.0769230769,2.75,3,2,4.2,3.8,7.03
2,1,1,1,100,24,,2,2,1,1,60,4,2,3,3,3,3,3,5,4,4,4,3,2,2,3,3,5,2,4,3,1,1,2,4,2,1,3,2,2,2,2,1,1,1,1,2,2,4,4,4,2,2,3,1,3,3,2,1,2.0769230769,1.75,2.5,2.5,4,3,7.03
2,1,1,1,100,24,,2,2,1,1,60,3,2,3,2,5,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,1,1,1,1,5,3,1,1,1,5,1,1,1,1,1,1.6153846154,1,3,1,1.6,1,7.03
2,1,1,1,100,24,,2,2,1,1,60,4,2,3,3,1,1,2,4,4,5,4,2,3,4,4,2,2,3,3,2,1,1,3,2,2,1,3,2,3,3,2,4,1,1,1,2,3,4,4,4,2,2,2,2,3,2,2,3,2.3076923077,1.875,2.5,3,3.8,3,3.52
2,1,1,1,100,24,,2,2,1,1,60,2,2,3,1,5,1,3,5,5,5,5,4,3,4,3,3,3,4,4,3,2,2,3,2,3,2,,1,2,2,2,3,2,1,3,2,3,2,4,3,3,2,3,2,2,2,2,1,2.1538461538,,2,2,4.8,3.2,7.03
2,1,1,1,100,24,,2,2,1,1,60,3,2,3,2,3,3,3,4,4,4,4,4,3,3,4,2,2,3,3,3,4,2,3,4,3,2,3,1,4,1,3,2,3,1,2,3,3,4,5,5,3,2,3,4,3,3,5,1,3,2.75,4,3.5,4,2.8,7.03
2,1,1,1,100,24,,2,2,1,1,60,3,1,4,2,3,3,3,5,5,5,5,5,5,5,3,4,4,5,5,1,2,4,3,3,2,2,3,1,3,2,3,3,1,2,2,2,3,4,4,3,2,2,3,2,3,2,2,1,2.2307692308,2.5,3,3,5,4.2,7.03
2,1,1,1,100,24,,2,2,1,1,60,3,2,4,4,1,3,3,5,4,5,4,4,2,4,3,4,2,2,3,2,2,1,2,1,2,1,2,1,3,1,1,3,1,1,2,1,2,4,4,2,2,1,2,1,3,1,2,,1.4615384615,1.625,3,3,4.4,3,
2,1,1,1,100,24,,2,2,1,1,60,4,1,4,3,1,3,3,5,5,4,5,5,3,3,5,2,3,3,3,3,1,1,3,4,2,3,3,2,2,4,2,4,2,2,2,3,3,4,3,4,3,3,3,3,3,3,3,1,3.0769230769,2.25,2.5,2.5,4.8,3.2,7.03
2,1,1,1,100,24,,2,2,1,1,60,4,2,4,1,3,3,2,5,4,4,5,5,4,5,5,4,4,4,5,1,1,1,1,3,1,2,3,1,3,2,1,3,1,1,1,2,2,2,5,3,1,3,3,1,2,1,2,2,2,1.25,1.5,2.5,4.6,4.4,4.17
2,1,1,1,100,24,,2,2,1,1,60,1,2,4,3,5,1,3,5,5,5,5,5,5,4,3,5,4,5,5,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,3,1.3076923077,1.625,1.5,1,5,4.2,3.52
2,1,1,1,100,24,,2,2,1,1,60,4,2,3,2,5,1,3,4,4,4,3,3,4,3,,4,2,3,4,3,2,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,3,1.3076923077,1,1.5,3,3.6,,3.52
2,1,1,1,100,24,,2,2,1,1,60,4,2,4,4,3,1,2,4,5,5,4,5,3,4,4,4,4,3,4,2,2,1,2,3,2,2,2,1,2,2,2,3,1,2,1,2,3,2,3,3,2,2,3,2,2,2,3,1,2.3076923077,1.625,2,2,4.6,3.8,7.03
2,1,1,1,100,24,,2,2,1,1,60,3,2,4,4,1,1,3,4,4,4,4,4,3,4,4,3,2,4,5,1,1,1,2,3,2,2,2,1,1,2,,,,,,,,,1,1,1,1,1,1,1,1,1,3,,,,1,4,3.2,3.52
2,1,1,1,100,24,,2,2,1,1,60,3,2,4,4,2,5,3,5,5,5,5,5,2,2,3,2,1,3,2,3,1,1,2,4,1,1,2,1,3,2,1,1,1,1,1,1,1,5,3,2,2,1,2,1,3,1,1,1,1.3846153846,1.375,3,3,5,2,7.03
2,1,1,1,100,24,,2,2,1,1,60,2,2,3,3,1,1,3,5,5,5,4,3,4,3,2,4,3,4,5,,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,3,3,3,2,2,2,2,1,2,1,2,1,1.6923076923,1.5,2,1.5,4.4,3.2,7.03
2,1,1,1,100,24,,2,2,1,1,60,1,2,4,4,3,3,2,5,4,4,4,4,4,4,3,4,3,4,4,2,2,1,2,3,3,1,3,1,3,3,2,3,3,2,1,3,3,3,3,3,3,2,3,3,3,3,3,1,2.5384615385,2.25,2.5,3,4.2,3.6,7.03
2,1,1,1,100,24,,2,2,1,1,60,2,1,4,3,1,1,3,5,3,4,3,4,4,3,4,4,4,4,4,2,3,1,2,2,2,1,3,2,3,2,3,3,1,1,1,2,2,3,3,3,3,4,3,3,3,3,3,3,2.5384615385,2,3,3,3.8,3.8,3.52
2,1,1,1,100,24,,2,2,1,1,60,4,2,3,5,3,3,3,4,4,5,5,5,5,5,5,5,3,4,4,1,2,1,2,3,2,4,1,3,3,2,2,3,5,1,1,2,3,3,4,3,2,2,3,2,2,2,2,6,2.5384615385,2,2.5,2.5,4.6,4.6,
2,1,1,1,100,24,,2,2,1,1,60,4,1,4,3,3,1,4,4,4,4,3,4,3,4,4,2,1,3,2,3,2,1,3,2,4,4,4,2,4,4,2,2,1,1,3,5,5,5,4,2,2,2,5,2,4,3,2,1,2.8461538462,2.5,3.5,4,3.8,2.8,7.03
2,1,1,1,100,24,,2,2,1,1,60,4,2,3,2,1,3,4,4,4,4,4,4,4,4,3,4,3,4,4,2,1,1,2,4,2,3,2,3,3,2,2,4,2,2,2,2,3,4,3,4,2,3,4,2,3,2,2,1,2.6923076923,1.875,2.5,3,4,3.6,7.03
2,1,1,1,100,24,,2,2,1,1,60,3,2,3,4,2,3,3,4,4,4,4,4,4,5,5,4,3,3,4,3,1,2,3,3,3,3,2,4,3,3,3,5,3,2,3,3,2,3,4,3,2,3,3,2,3,4,3,1,3,2.625,2,3,4,4.2,7.03
2,1,1,1,100,24,,2,2,1,1,60,4,1,4,2,1,1,2,4,4,4,5,4,5,4,4,4,3,3,3,2,2,1,2,3,2,3,2,2,3,2,2,2,2,1,2,2,3,3,3,4,2,2,2,2,2,2,1,1,2.3076923077,1.875,2.5,2.5,4.2,4,7.03
2,1,1,1,100,24,,2,2,1,1,60,3,2,3,4,1,1,3,4,3,4,4,4,2,3,4,3,2,2,4,3,2,3,1,2,1,4,3,2,3,4,2,2,2,1,2,1,1,1,2,4,1,2,1,2,1,2,1,1,2.2307692308,1.875,1.5,2,3.8,2.8,7.03
2,1,1,1,100,24,,2,2,1,1,60,2,2,4,4,3,3,3,4,4,3,4,4,3,4,3,3,2,3,3,3,1,1,1,4,1,1,2,1,3,2,1,1,1,1,1,2,3,4,3,3,2,2,3,2,3,2,2,1,2,1.25,2.5,3,3.8,3,7.03
2,4,1,3,100,30,11,9,3,1,1,3,5,2,4,5,1,1,2,5,5,5,5,5,1,5,5,5,5,5,4,1,2,1,2,1,2,1,5,1,1,1,1,3,1,1,1,3,5,1,3,3,1,1,1,1,1,1,1,3,1.8461538462,1.75,1.5,1,5,4.2,3.52
2,4,1,3,100,30,11,9,3,1,1,3,5,2,5,5,1,6,3,5,4,4,5,4,4,4,3,4,4,4,4,3,3,1,,2,3,2,3,2,2,3,2,,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,1,,,3,2.5,4.4,3.8,7.03
2,4,1,3,100,30,11,9,3,1,1,3,5,2,5,5,1,1,2,4,5,4,5,4,4,4,3,4,4,3,3,1,1,1,2,2,2,2,1,4,2,3,1,5,1,1,1,1,1,3,3,5,2,4,1,1,2,2,2,1,2.5384615385,1.375,2,2,4.4,3.8,7.03
2,4,1,3,100,30,11,9,3,1,1,19,3,1,4,3,1,1,4,5,5,5,5,5,5,5,3,5,4,3,4,2,2,1,2,4,2,1,2,1,3,2,2,3,2,2,1,2,2,3,4,3,2,3,3,2,4,2,2,1,2.2307692308,1.75,2.5,3.5,5,4.4,7.03
2,4,1,3,100,30,11,9,3,1,1,19,3,2,4,2,1,3,4,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,3,3,3,3,3,3,5,3,3,3,3,,,3,3,4,5,5,3,5,3,3,5,3,3,1,3.2307692308,,3,5,5,5,7.03
2,4,1,3,100,30,11,9,3,1,1,19,4,2,4,3,1,1,,4,5,5,5,4,4,4,4,4,4,4,4,3,1,1,2,3,3,3,3,2,4,2,2,3,1,1,1,1,3,2,5,4,2,3,3,3,4,2,3,3,2.5384615385,1.875,1.5,4,4.6,4,3.52
2,4,1,3,100,30,11,9,3,1,1,19,3,2,4,3,1,3,3,4,5,4,4,4,4,4,3,4,2,3,3,3,1,1,2,2,1,1,2,1,4,1,3,4,1,1,1,2,1,3,5,3,1,2,3,1,4,3,2,1,1.8461538462,1.5,2,4,4.2,3.4,7.03
2,4,1,3,100,30,11,9,3,1,1,19,3,2,5,4,1,1,4,5,5,5,5,5,5,5,4,4,3,4,4,2,2,2,2,5,1,3,3,3,4,3,3,3,3,2,2,4,3,3,3,4,1,4,4,1,4,3,3,1,3.1538461538,2.125,2.5,4,5,4.2,7.03
1,5,1,4,100,40,14,11,3,1,1,11,5,2,4,3,1,1,3,4,5,4,4,4,5,5,4,4,4,4,5,3,4,3,2,5,4,2,1,2,2,2,2,2,2,2,2,2,3,2,4,3,2,3,2,2,2,2,2,6,2.6153846154,2.25,3,2,4.2,4.4,
1,5,1,4,100,40,14,11,3,1,1,11,5,1,5,5,1,3,2,4,4,4,4,4,4,5,5,4,4,3,4,3,2,1,3,2,2,3,2,3,3,2,1,3,1,2,1,2,3,4,3,4,2,3,2,2,3,2,2,1,2.5384615385,1.625,3,3,4,4.4,7.03
1,1,1,4,100,44,25,23,3,2,1,64,4,2,4,3,1,3,3,5,5,5,4,5,5,4,5,5,4,4,3,2,1,2,3,2,2,1,5,1,1,1,3,4,2,1,2,1,3,4,5,3,2,2,5,1,2,2,2,1,1.8461538462,2.625,2.5,1.5,4.8,4.6,7.03
1,1,1,4,100,44,25,23,3,2,1,64,1,2,4,3,4,1,2,5,5,5,4,5,4,4,2,5,4,4,4,3,2,1,2,4,1,1,1,3,2,2,1,5,1,1,1,3,4,3,3,3,3,3,3,3,2,3,3,1,3,1.375,2.5,2,4.8,3.8,7.03
1,1,1,4,100,44,25,23,3,2,1,64,1,2,4,3,1,3,3,4,4,4,4,5,4,4,3,4,4,4,3,3,1,1,3,3,3,5,2,5,3,4,2,1,5,5,5,2,5,1,4,5,2,2,4,1,3,2,2,6,2.9230769231,2.875,1,3,4.2,3.8,
1,1,1,4,100,44,25,23,3,2,1,64,1,1,3,3,3,3,4,5,4,4,4,4,3,4,3,3,2,3,3,3,4,2,4,3,4,4,3,3,5,3,3,5,2,3,3,4,4,4,5,3,3,3,4,3,5,3,2,1,3.3846153846,3,4,5,4.2,3,7.03
1,1,1,4,100,44,25,23,3,2,1,64,1,1,3,2,1,5,3,4,4,4,5,4,3,4,3,4,4,3,3,2,2,2,3,3,2,4,3,3,3,3,2,4,2,3,3,3,3,3,5,3,3,3,4,3,3,3,3,1,3.0769230769,2.5,2.5,3,4.2,3.6,7.03
1,1,1,4,100,44,25,23,3,2,1,64,3,1,4,5,2,3,3,5,5,5,5,5,3,5,4,5,3,5,4,2,2,1,2,3,2,3,2,2,2,2,2,3,2,1,2,2,3,4,4,3,2,2,3,2,3,2,2,4,2.3846153846,1.875,3,2.5,5,4,5.16
1,1,1,4,100,44,25,23,3,2,1,64,1,2,2,3,1,1,4,5,4,4,4,4,4,4,4,4,4,3,3,2,3,1,3,3,3,3,2,2,3,2,2,2,3,,,2,4,3,4,3,4,3,3,3,3,3,3,3,2.7692307692,,3,3,4.2,4,3.52
1,4,2,3,100,35,,,4,1,1,32,1,2,3,4,1,5,2,4,4,4,4,4,5,4,3,4,4,3,3,3,1,1,2,1,2,1,1,1,1,2,1,5,1,1,1,2,2,5,3,3,2,2,1,1,2,2,2,6,1.9230769231,1.375,3,1.5,4,4,
1,4,2,3,100,35,,,4,1,1,32,1,1,1,4,2,5,3,5,5,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.75,3,3,4.6,3.4,3.52
1,4,2,3,100,35,,,4,1,1,32,1,1,3,1,1,5,3,5,5,5,4,3,4,2,3,4,3,3,3,3,3,2,4,3,2,3,3,2,3,3,2,5,1,2,1,2,4,3,3,4,3,3,4,3,3,3,4,1,3.2307692308,2.25,3,3,4.4,3.2,7.03
1,4,2,3,100,35,,,4,1,1,32,1,1,2,1,1,1,1,4,4,4,3,1,4,2,2,2,4,1,1,1,1,1,3,2,2,1,1,1,1,1,2,1,1,1,2,2,2,4,3,3,2,2,3,2,3,2,2,1,1.6923076923,1.75,2.5,2,3.2,2.8,7.03
1,4,2,3,100,35,,,4,1,1,32,1,1,4,4,1,3,,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,1,,1,5,5,3,3,1,1,1,1,1,1,3,3,1,5,3,1,3,1,1,3,3,5,6,,1.5,,3,5,5,
1,4,2,3,100,35,,,4,1,1,32,1,1,4,3,5,1,4,4,5,5,5,4,5,5,3,4,4,4,3,4,5,1,2,5,2,2,2,2,2,3,1,4,3,2,2,3,3,4,5,2,2,1,2,2,2,2,2,1,2.7692307692,1.875,4.5,2,4.6,4.2,7.03
1,4,2,3,100,35,,,4,1,1,32,1,1,4,4,1,3,4,4,5,5,,4,5,5,3,4,4,3,3,1,5,1,2,3,2,4,2,1,2,1,3,5,1,2,3,3,5,3,5,5,3,3,4,3,4,3,4,1,3.4615384615,2.125,4,3,,4.2,7.03
1,3,1,3,100,27,13,8,3,1,2,6,5,2,5,5,3,5,2,5,5,5,5,4,5,4,4,4,4,4,4,1,1,2,2,3,2,2,1,4,3,1,1,4,1,1,1,1,2,3,3,2,2,2,2,2,2,1,1,1,2,1.5,2,2.5,4.8,4.2,7.03
1,3,1,3,100,27,13,8,3,1,2,6,5,2,5,5,3,1,3,4,5,5,5,4,4,2,4,3,5,4,3,2,1,2,4,3,3,3,2,2,4,2,3,5,2,2,3,3,2,4,3,4,3,3,3,2,4,3,3,1,2.7692307692,2.75,2.5,4,4.6,3.6,7.03
1,1,1,2,100,33,5,4,3,1,2,50,4,1,5,3,2,5,4,4,4,4,4,2,1,1,1,3,3,4,3,1,4,1,1,4,1,4,2,2,3,3,2,2,1,1,2,3,3,4,4,5,2,5,2,3,3,3,3,2,3.3846153846,1.5,4,3,3.6,1.8,4.17
1,1,1,2,100,33,5,4,3,1,2,50,4,1,4,2,1,3,4,5,5,4,4,4,4,5,3,4,4,4,4,4,3,3,3,4,3,4,3,2,5,3,3,4,3,3,3,3,4,5,5,4,2,4,4,2,5,4,4,1,3.4615384615,2.875,4,5,4.4,4,7.03
1,1,1,2,100,33,5,4,3,1,2,50,3,1,3,3,3,1,4,5,5,5,5,5,5,5,4,4,5,5,4,3,1,1,2,3,1,2,2,2,2,3,1,5,1,2,2,2,3,4,4,5,3,3,4,3,3,2,1,1,2.6923076923,1.625,2.5,2.5,5,4.6,7.03
1,1,1,2,100,33,5,4,3,1,2,50,4,,4,5,2,4,2,5,5,5,3,3,4,4,3,4,4,5,2,1,4,1,2,5,1,4,1,5,4,1,4,3,5,2,5,2,1,1,1,1,1,1,1,1,1,1,1,,2.3076923077,2.5,2.5,2.5,4.2,3.8,
1,1,1,2,100,33,5,4,3,1,2,50,3,1,2,2,1,1,3,5,5,5,5,4,4,5,4,3,4,5,5,2,2,2,2,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.9230769231,2.5,2.5,2,4.8,4,3.52
1,1,1,2,100,33,5,4,3,1,2,50,4,1,4,4,1,5,3,5,5,5,5,5,4,4,3,4,5,5,4,4,1,2,3,1,3,1,3,1,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,1,2.1538461538,2.125,2,2,5,4,7.03
1,1,1,2,100,33,5,4,3,1,2,50,4,1,4,3,1,5,3,5,5,5,4,4,5,5,5,4,4,5,4,3,3,2,4,3,3,4,2,2,4,4,2,4,1,2,1,3,3,4,4,5,3,3,2,3,4,3,4,1,3.3846153846,2.25,3.5,4,4.6,4.6,7.03
1,1,1,2,100,33,5,4,3,1,2,50,4,1,5,3,1,5,2,5,5,5,5,5,5,5,4,5,3,4,4,1,3,1,2,4,1,4,1,3,1,3,1,3,1,1,1,2,3,3,4,2,2,2,2,2,2,3,1,6,2.6923076923,1.25,3,1.5,5,4.4,
1,1,1,2,100,33,5,4,3,1,2,50,5,2,5,4,1,3,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1.1538461538,1,1.5,1,5,5,7.03
1,1,1,2,100,33,5,4,3,1,2,50,3,1,3,4,1,3,3,5,5,4,5,4,3,3,3,4,2,4,5,2,2,1,2,3,2,3,2,2,3,2,1,3,1,2,1,3,4,2,4,4,2,3,3,3,3,3,3,1,2.9230769231,1.5,2,3,4.6,3,7.03
1,1,1,2,100,33,5,4,3,1,2,50,4,1,3,2,1,5,4,5,5,4,4,4,1,2,3,3,3,3,3,3,1,2,2,3,2,1,3,1,1,2,1,3,1,1,1,2,3,4,4,4,2,2,4,2,5,3,2,1,2.2307692308,1.75,2.5,3,4.4,2.4,7.03
1,1,1,2,100,33,5,4,3,1,2,50,4,1,5,3,1,5,4,5,5,5,5,5,4,3,3,4,5,4,5,1,2,2,3,2,2,3,3,5,1,5,3,5,1,1,1,2,4,4,4,3,2,5,3,2,2,2,4,6,3.3846153846,2.125,3,1.5,5,3.8,
1,1,1,2,100,33,5,4,3,1,2,50,3,1,4,2,1,5,4,5,5,5,5,5,5,5,3,5,5,4,4,1,4,1,2,5,2,5,2,3,2,2,1,5,2,1,1,3,3,5,5,3,2,2,5,3,2,3,3,4,3.3846153846,1.625,4.5,2,5,4.6,5.16
2,3,1,2,100,31,2,2,4,1,1,46,1,2,5,4,1,2,4,5,5,5,5,5,5,5,5,4,5,5,4,2,2,1,2,3,2,4,3,2,4,2,3,4,2,2,3,4,4,2,4,3,2,2,3,1,4,2,3,1,2.7692307692,2.25,2,4,5,4.8,7.03
2,3,1,2,100,31,2,2,4,1,1,46,3,1,5,5,3,1,4,5,5,5,4,4,5,4,4,4,5,4,3,1,4,2,2,3,2,4,3,2,2,3,2,3,2,2,2,3,3,2,3,3,3,3,4,3,3,3,3,1,3.0769230769,2.25,3,2.5,4.6,4.4,7.03
2,3,1,2,100,31,2,2,4,1,1,46,3,2,4,4,1,1,2,4,4,4,4,2,4,5,4,4,4,3,2,3,1,2,2,3,2,4,2,1,2,1,1,5,1,1,1,1,1,3,1,5,1,2,5,1,2,1,3,1,2.2307692308,1.5,2,2,3.6,4.2,7.03
2,3,1,2,100,31,2,2,4,1,1,46,4,1,3,3,1,5,3,4,4,4,4,2,5,5,4,4,3,3,3,2,3,1,1,4,2,3,3,3,3,3,2,2,2,2,1,2,3,4,2,2,2,2,2,2,2,2,2,1,2.5384615385,1.75,3.5,2.5,3.6,4.2,7.03
