id,default,d_dummy,student,student_dummy,balance,income,gender,edu,avg_late_payment
491,No,0,No,0,152.8663042,33716.86406,0,0,85
492,No,0,No,0,293.1847729,35390.2876,0,1,62
493,No,0,No,0,0,38613.6205,0,0,80
494,No,0,Yes,1,645.3668572,17878.36431,0,0,12
495,No,0,Yes,1,1515.152833,26046.77208,1,0,57
496,No,0,Yes,1,767.4395055,18846.48922,1,0,76
497,No,0,Yes,1,491.8797471,21715.2263,0,0,66
498,No,0,No,0,0,41389.43527,0,0,27
499,No,0,No,0,0,34589.48806,0,0,76
500,No,0,No,0,509.1551641,40132.65921,0,1,51
501,No,0,Yes,1,965.5873701,16440.0997,0,0,77
502,No,0,Yes,1,1868.540072,20489.59811,0,0,64
503,No,0,No,0,403.4972058,41803.77816,1,0,7
504,No,0,No,0,593.1436251,37670.93502,0,0,68
505,No,0,No,0,0,44547.86555,0,1,66
506,No,0,No,0,742.2900159,39367.19331,0,0,16
507,No,0,Yes,1,1110.100457,13013.61057,0,1,16
508,No,0,No,0,771.5512953,49440.40129,0,0,9
509,No,0,No,0,624.3388915,42492.75307,1,0,64
510,No,0,Yes,1,499.9572298,22884.95257,0,0,8
511,No,0,No,0,1088.63752,60650.03613,0,0,24
512,No,0,No,0,1556.491928,49669.66887,0,0,21
513,No,0,Yes,1,797.0843357,23558.68308,0,0,28
514,No,0,No,0,415.9925026,38215.67804,0,1,85
515,No,0,Yes,1,538.2326812,26833.03963,1,0,56
516,No,0,Yes,1,1181.934702,21086.08201,1,0,37
517,No,0,Yes,1,836.0206886,9271.789924,1,0,6
518,No,0,No,0,104.4432151,46928.00549,1,1,3
519,No,0,No,0,564.2094786,53196.62302,0,0,42
520,No,0,Yes,1,804.5394022,25091.46077,1,1,16
521,No,0,No,0,1028.95364,21218.30352,0,0,74
522,No,0,No,0,748.7465837,8983.856902,1,0,51
523,No,0,No,0,66.63208073,28735.97411,0,0,8
524,No,0,No,0,452.8022289,48034.23771,0,0,45
525,No,0,Yes,1,798.4605101,27724.06575,0,1,14
526,No,0,Yes,1,1941.902928,23467.12697,0,0,60
527,No,0,No,0,1446.101012,22996.4323,0,0,72
528,No,0,No,0,761.0640983,61580.03413,0,0,32
529,No,0,No,0,1350.172728,43147.45558,0,0,76
530,No,0,No,0,380.9502006,36943.36199,1,0,12
531,No,0,Yes,1,1602.849607,15906.4668,0,0,35
532,No,0,No,0,147.6101155,37588.56261,1,0,32
533,No,0,No,0,0,36283.08013,0,0,60
534,No,0,Yes,1,733.0725124,18818.16738,0,1,80
535,No,0,Yes,1,1082.747976,26096.33703,1,1,28
536,No,0,No,0,779.6573003,40804.4757,0,0,69
537,No,0,No,0,994.1587122,65254.0758,1,0,14
538,No,0,No,0,769.1813741,50070.78155,0,0,86
539,No,0,Yes,1,684.0985191,4985.169113,1,0,72
540,No,0,No,0,442.5633017,27898.46539,0,0,50
541,Yes,1,No,0,1717.071593,38408.89092,0,1,64
542,No,0,No,0,0,36302.52844,0,1,55
543,No,0,No,0,1092.345865,44717.01258,1,0,73
544,No,0,No,0,497.3349541,35146.79877,0,0,39
545,No,0,Yes,1,1149.680655,16907.70074,0,1,82
546,Yes,1,No,0,1465.210164,58699.9832,1,0,6
547,No,0,No,0,565.3176042,41789.611,1,0,85
548,No,0,Yes,1,922.1378905,12224.18517,0,0,12
549,No,0,Yes,1,175.5993806,11510.05787,0,1,12
550,No,0,No,0,1024.946819,49675.56042,1,0,31
551,No,0,No,0,596.8854323,54091.62476,0,0,88
552,No,0,No,0,750.4104842,53084.90748,1,0,79
553,No,0,Yes,1,790.8700274,14183.97003,1,0,43
554,No,0,No,0,112.3278725,42386.04856,0,0,6
555,No,0,Yes,1,738.3944873,16093.28455,1,0,8
556,No,0,No,0,1157.855561,54419.80857,1,0,33
557,No,0,No,0,1213.243149,45149.51632,1,0,45
558,No,0,No,0,1339.626204,41656.00289,1,0,15
559,No,0,No,0,588.3124302,56520.96251,1,1,50
560,No,0,No,0,721.8081325,56375.72199,1,0,53
561,No,0,No,0,680.820719,43843.47412,1,1,86
562,No,0,Yes,1,815.4065709,12071.7625,1,0,32
563,No,0,No,0,1042.507112,37170.10905,1,0,49
564,No,0,Yes,1,663.2498681,20454.61655,1,0,67
565,No,0,Yes,1,1478.618545,18026.4711,1,0,23
566,No,0,No,0,337.756754,33655.57243,1,0,54
567,No,0,Yes,1,1273.55072,23126.6362,0,0,12
568,No,0,No,0,114.1797259,49562.98927,1,0,12
569,No,0,No,0,0,52295.60093,0,1,29
570,No,0,Yes,1,1516.317689,26377.59349,1,0,88
571,No,0,Yes,1,898.1146731,24164.7511,1,0,24
572,No,0,No,0,790.5905821,48219.59447,1,0,24
573,No,0,No,0,0,29072.72149,0,0,37
574,No,0,No,0,1273.24483,49136.4742,0,0,66
575,No,0,No,0,1279.200448,36063.11411,1,0,3
576,No,0,Yes,1,732.7193809,14568.74741,1,0,77
577,Yes,1,No,0,1763.579088,46227.07454,0,1,19
578,No,0,Yes,1,1280.418448,16310.90553,1,1,45
579,No,0,No,0,1529.937995,36912.8973,0,0,62
580,No,0,Yes,1,345.4676365,18251.49456,0,0,17
581,No,0,No,0,197.9894038,33723.98576,0,0,64
582,Yes,1,Yes,1,1770.969441,15975.5372,0,0,80
583,No,0,Yes,1,639.3719435,17037.0548,0,1,30
584,No,0,No,0,238.8146439,23526.71091,1,0,84
585,No,0,No,0,390.5558431,45338.35721,1,0,18
586,No,0,Yes,1,830.1715111,19476.58758,0,0,63
587,No,0,Yes,1,1378.876076,21613.57847,0,0,26
588,No,0,No,0,242.4034493,37364.42309,0,0,90
589,No,0,No,0,1236.547494,36211.49036,1,0,89
590,No,0,No,0,1063.774937,34914.27525,0,0,46
591,No,0,No,0,126.923179,33819.14332,1,1,63
592,No,0,No,0,758.4655013,38018.14569,0,0,16
593,No,0,No,0,908.9314586,68758.8784,0,1,57
594,No,0,No,0,558.5183424,46297.42541,0,0,23
595,No,0,No,0,1819.242333,36969.55252,1,0,38
596,No,0,Yes,1,1110.681744,19327.57504,0,1,15
597,No,0,No,0,723.2433747,43459.01185,1,0,15
598,No,0,No,0,972.031864,18510.94603,0,1,49
599,No,0,No,0,696.0144306,40741.42024,0,0,60
600,No,0,Yes,1,1178.248909,29362.60461,1,1,61
601,No,0,Yes,1,329.5585109,19371.81209,0,1,74
602,No,0,Yes,1,792.5292385,14546.30177,1,1,63
603,No,0,No,0,1246.037758,33691.72131,0,0,28
604,No,0,No,0,591.7607765,41670.25738,0,1,29
605,No,0,No,0,244.0811388,24854.24982,0,0,2
606,No,0,No,0,1038.54836,49944.86515,1,0,58
607,No,0,No,0,679.0745868,49488.56398,0,1,57
608,No,0,No,0,1061.415836,40585.22164,1,0,89
609,No,0,Yes,1,1268.240691,11914.57827,0,0,50
610,No,0,Yes,1,955.5336858,14736.72088,0,0,13
611,No,0,No,0,1115.82063,27882.80926,1,0,39
612,No,0,Yes,1,601.1632606,22029.19352,1,0,84
613,No,0,No,0,1097.600039,52286.43182,1,1,42
614,No,0,No,0,1042.783073,45982.96632,0,0,41
615,No,0,Yes,1,1321.443053,8624.110689,0,0,78
616,No,0,No,0,1052.39326,37637.65931,0,0,88
617,No,0,No,0,687.9517011,27604.07927,0,0,61
618,No,0,Yes,1,566.4605126,24828.26598,1,0,60
619,No,0,No,0,769.414224,35071.16654,1,0,17
620,No,0,No,0,955.1353421,26372.98582,1,0,11
621,No,0,No,0,643.4095265,28660.14017,0,1,78
622,No,0,No,0,0,42745.30201,1,0,44
623,No,0,No,0,437.6360626,45384.04745,1,0,14
624,No,0,No,0,1278.865642,34673.17099,0,0,20
625,No,0,No,0,1639.390572,30624.77593,1,1,25
626,No,0,No,0,891.6437373,36470.82834,0,1,49
627,No,0,Yes,1,316.4590483,18813.94021,1,0,84
628,No,0,No,0,622.9295074,48874.55577,0,0,35
629,No,0,No,0,107.2775268,42287.30286,0,0,32
630,No,0,Yes,1,990.5432158,12398.4906,1,0,46
631,No,0,No,0,0,45659.9957,1,1,11
632,No,0,No,0,0,33119.95533,1,0,58
633,No,0,No,0,591.2184873,35287.82458,0,1,74
634,No,0,Yes,1,928.0600783,21121.84483,0,0,85
635,No,0,No,0,304.5992239,40785.98918,0,0,72
636,No,0,No,0,235.9394977,31336.51012,0,1,85
637,No,0,Yes,1,1108.053518,10853.23094,0,0,40
638,No,0,No,0,687.306397,24563.75768,1,1,90
639,No,0,No,0,60.18603613,39864.86355,0,1,16
640,No,0,No,0,0,34648.9726,1,0,61
641,No,0,No,0,272.8932571,58730.57286,0,1,72
642,Yes,1,No,0,1531.716459,43930.4001,0,0,27
643,No,0,No,0,949.6086485,47702.57375,1,0,47
644,No,0,No,0,561.9161785,35080.57924,1,1,78
645,No,0,No,0,468.1325222,25231.34623,0,0,70
646,No,0,Yes,1,993.10817,12215.94682,1,1,11
647,No,0,No,0,0,31314.69509,0,1,58
648,No,0,Yes,1,759.4783692,12710.72092,1,0,6
649,No,0,No,0,1340.787209,36440.22832,1,1,9
650,No,0,Yes,1,1521.463396,15210.47407,0,0,41
651,No,0,No,0,133.7433443,30457.01637,1,1,17
652,Yes,1,No,0,780.1725692,51656.87406,0,0,6
653,No,0,No,0,839.9154583,22884.79302,0,0,39
654,No,0,No,0,913.5058729,36670.85422,0,0,29
655,No,0,No,0,924.8814415,35712.63791,0,1,88
656,No,0,No,0,1197.831505,54652.3093,1,0,12
657,No,0,No,0,49.2096659,30451.15286,0,1,15
658,No,0,No,0,970.7160966,48387.64862,1,0,7
659,No,0,No,0,783.0574005,54082.42408,1,0,50
660,No,0,Yes,1,465.0628886,20379.06209,0,0,81
661,No,0,No,0,0,39337.74998,1,0,15
662,No,0,Yes,1,732.2642676,21986.04545,0,0,29
663,No,0,No,0,576.0912613,37679.69859,0,1,8
664,No,0,Yes,1,588.9910563,16309.87545,1,0,60
665,No,0,No,0,863.1407178,43779.47785,0,0,88
666,No,0,No,0,857.575734,49675.37032,1,1,17
667,No,0,No,0,361.5017311,33674.89024,1,1,45
668,No,0,No,0,891.1554271,36023.08501,0,0,88
669,No,0,No,0,918.122206,44738.55603,0,0,73
670,No,0,No,0,1335.028018,21150.85594,1,0,59
671,No,0,No,0,421.4008434,39873.52174,0,0,84
672,No,0,Yes,1,743.6361445,18883.97151,1,0,31
673,No,0,No,0,773.7403725,41872.49476,1,0,18
674,No,0,No,0,731.3934722,45251.88192,0,1,12
675,No,0,No,0,964.1889227,36330.3946,1,0,48
676,No,0,Yes,1,350.0151843,17657.17266,1,1,68
677,No,0,No,0,1206.661362,37125.59135,1,0,11
678,No,0,No,0,1051.947573,52888.1851,1,0,36
679,No,0,No,0,454.7603707,45572.17248,0,0,58
680,No,0,No,0,932.6653075,42758.6007,1,1,88
681,No,0,No,0,535.7458465,36259.46376,1,0,83
682,No,0,No,0,241.8052522,41186.18281,1,1,76
683,No,0,No,0,1026.50671,42042.16794,1,1,85
684,No,0,Yes,1,187.6798856,18278.83397,1,0,46
685,No,0,No,0,197.5383215,58646.9278,1,1,81
686,No,0,No,0,585.7080883,43288.40038,1,0,13
687,No,0,Yes,1,1947.022401,12147.04641,1,0,24
688,No,0,No,0,829.5475975,39717.53761,0,0,71
689,No,0,No,0,196.9384595,35488.44888,0,1,68
690,No,0,No,0,591.863619,31438.77601,1,1,15
691,No,0,No,0,0,39742.10546,0,0,18
692,No,0,Yes,1,1008.291619,11939.29526,0,0,51
693,No,0,Yes,1,1052.227478,17410.75159,0,0,60
694,No,0,No,0,331.6805267,49756.17101,0,1,0
695,No,0,No,0,913.107204,29414.65218,0,0,4
696,No,0,Yes,1,561.3916122,21747.26318,1,1,90
697,No,0,No,0,246.955463,47692.89425,0,0,78
698,No,0,No,0,578.9786101,46304.71748,0,0,17
699,No,0,No,0,557.8087771,62352.84607,1,0,40
700,No,0,Yes,1,788.2517516,10418.18286,1,1,70
701,No,0,No,0,1060.807429,39174.05636,0,0,33
702,No,0,Yes,1,1247.907029,19816.72014,0,1,10
703,No,0,No,0,1184.360723,34259.9902,1,0,76
704,No,0,No,0,1024.578238,33071.54992,0,0,48
705,No,0,No,0,1080.291656,43367.89957,0,1,54
706,No,0,No,0,540.2790448,26267.15635,0,0,8
707,No,0,No,0,1448.835465,33835.73626,0,0,65
708,No,0,Yes,1,561.1940353,27421.11126,0,0,59
709,No,0,No,0,1191.480307,30040.57215,0,1,85
710,No,0,No,0,565.1389875,38202.58394,1,1,43
711,No,0,No,0,482.9821952,35845.19283,0,0,2
712,No,0,No,0,950.3500933,37486.24955,0,0,69
713,No,0,Yes,1,350.7029135,21235.36042,1,0,2
714,Yes,1,Yes,1,1551.023469,19027.50863,0,0,82
715,No,0,No,0,981.5962751,37747.91335,1,0,27
716,No,0,No,0,1442.129805,10921.61503,1,0,26
717,No,0,No,0,1060.33586,56607.25397,1,0,21
718,No,0,No,0,1154.890792,61794.34633,0,0,72
719,No,0,Yes,1,544.1397693,20056.82854,1,0,76
720,No,0,No,0,1137.175454,27588.93331,1,0,36
721,No,0,No,0,414.0840495,47811.41892,0,0,76
722,No,0,Yes,1,436.0083144,17504.44777,0,0,65
723,No,0,No,0,987.8147997,25809.98028,0,1,38
724,No,0,No,0,679.3918418,46603.54641,0,1,15
725,No,0,No,0,1377.772007,51633.32955,1,1,16
726,No,0,No,0,856.8119605,32437.13183,0,0,34
727,No,0,No,0,1036.676833,44923.80275,0,0,43
728,No,0,No,0,0,46826.80447,0,0,25
729,No,0,No,0,961.4720707,51936.75989,1,1,25
730,No,0,No,0,275.9880913,35622.82945,1,0,73
731,No,0,No,0,426.6935421,30769.34477,1,1,82
732,No,0,No,0,290.2519082,46214.15923,0,1,5
733,No,0,No,0,934.9697035,42325.74999,0,0,64
734,No,0,Yes,1,668.9911556,26342.04846,1,0,44
735,No,0,Yes,1,2004.727568,27136.53798,1,0,66
736,No,0,No,0,1312.86573,29938.25946,1,0,30
737,No,0,Yes,1,662.2735565,15092.05102,1,1,79
738,No,0,No,0,524.639806,36120.89226,0,0,56
739,No,0,Yes,1,1212.589568,21058.34866,0,0,75
740,No,0,No,0,961.3157694,30290.8065,1,0,4
741,Yes,1,Yes,1,1504.290178,13965.18604,0,1,80
742,No,0,Yes,1,613.656318,25040.48845,0,0,85
743,No,0,Yes,1,1233.343605,13402.07329,1,0,57
744,No,0,No,0,1221.385959,36961.31512,0,1,11
745,No,0,No,0,1217.056807,46256.78049,0,0,63
746,No,0,No,0,628.7576984,43205.1753,0,0,89
747,No,0,Yes,1,819.0973161,15957.94364,0,0,69
748,No,0,Yes,1,843.4934551,12710.02571,0,1,44
749,No,0,No,0,1173.559815,29141.36573,0,0,30
750,No,0,Yes,1,1195.590283,13329.5964,1,0,29
751,No,0,No,0,1202.883124,12288.12708,0,0,34
752,No,0,No,0,24.87182349,29316.97033,1,1,28
753,No,0,No,0,853.2414216,29484.05238,0,0,23
754,No,0,No,0,398.7757053,40223.90981,1,0,70
755,No,0,Yes,1,1521.172396,18149.88619,1,0,41
756,No,0,Yes,1,1160.221793,15941.05088,0,0,61
757,No,0,No,0,985.6140627,49948.46711,0,1,50
758,No,0,No,0,583.8207193,38215.96476,0,1,65
759,No,0,Yes,1,638.6919826,18148.30171,0,0,89
760,No,0,No,0,384.9977195,25380.70345,0,1,64
761,No,0,No,0,1050.764231,31558.89842,1,0,42
762,Yes,1,Yes,1,1871.938387,18077.48709,1,0,14
763,No,0,No,0,793.7617176,35157.73998,1,0,79
764,No,0,Yes,1,591.6606513,21790.50243,1,0,69
765,No,0,No,0,419.4764413,24001.5122,0,0,56
766,No,0,Yes,1,514.2838902,18185.4797,0,1,3
767,No,0,No,0,1027.895035,21551.61109,1,0,55
768,No,0,Yes,1,1029.681549,15977.32114,1,0,16
769,No,0,Yes,1,953.6263238,18363.0685,0,0,34
770,No,0,Yes,1,1463.337765,11579.15945,1,0,11
771,No,0,No,0,1172.459499,34690.13828,0,1,25
772,No,0,Yes,1,548.2728639,12048.82289,0,0,47
773,No,0,No,0,1752.883789,48250.10462,0,1,25
774,No,0,Yes,1,555.9206802,23909.70649,0,0,33
775,No,0,Yes,1,1560.931752,13621.56916,0,0,3
776,No,0,Yes,1,839.8835566,16883.33886,0,1,79
777,No,0,Yes,1,1112.817978,13634.90763,1,0,18
778,No,0,No,0,1309.253772,43278.05928,1,0,61
779,No,0,No,0,940.5908748,41560.47099,1,0,45
780,No,0,No,0,1019.248977,41195.37012,0,0,6
781,No,0,No,0,433.6690195,32904.69772,0,0,24
782,No,0,No,0,1015.115425,42050.46652,1,0,70
783,No,0,No,0,75.17766307,52765.97828,0,1,5
784,No,0,No,0,1050.316376,39585.62422,1,0,85
785,No,0,No,0,48.91185684,35155.17247,0,1,70
786,No,0,No,0,1721.64778,48236.12633,1,0,45
787,No,0,No,0,1607.35144,48700.84805,0,0,4
788,No,0,No,0,1180.447542,43914.41982,1,1,84
789,No,0,No,0,609.8771346,40875.94654,0,1,2
790,No,0,Yes,1,1054.200208,19440.97318,0,0,27
791,No,0,Yes,1,793.8204657,19074.03173,1,1,33
792,No,0,No,0,879.6756179,30021.38335,0,0,10
793,No,0,No,0,1237.647422,29151.23466,0,0,74
794,No,0,Yes,1,1412.764358,18234.45922,1,0,75
795,No,0,Yes,1,1174.716483,13025.76945,1,1,12
796,No,0,No,0,363.3448038,44325.78885,1,0,7
797,No,0,No,0,919.4857763,44928.18464,0,0,32
798,No,0,Yes,1,1195.05967,21648.65668,1,0,30
799,No,0,Yes,1,794.1377878,15721.79966,1,0,84
800,No,0,No,0,10.18881851,33776.82546,1,0,33
801,No,0,No,0,0,31083.22146,1,0,63
802,No,0,Yes,1,498.5059792,16967.61976,0,1,46
803,No,0,Yes,1,1227.161107,18459.41861,1,0,76
804,Yes,1,No,0,1902.612991,53394.07623,0,0,21
805,No,0,Yes,1,1059.204637,11742.37986,1,1,14
806,No,0,Yes,1,450.3053908,21177.61108,0,0,37
807,No,0,No,0,418.5398704,55002.73341,0,1,39
808,No,0,No,0,1070.480677,32939.36671,0,1,43
809,No,0,No,0,1306.770573,56640.63403,0,0,54
810,No,0,Yes,1,1315.337298,8431.175004,0,1,25
811,No,0,No,0,74.5334252,19146.24563,1,1,58
812,No,0,No,0,66.15233049,38927.12451,1,0,15
813,No,0,No,0,56.42071165,54217.33825,0,1,19
814,No,0,No,0,1056.596875,25123.85962,0,1,72
815,No,0,No,0,259.2375778,51355.37462,1,0,24
816,No,0,Yes,1,1143.692578,23500.90128,0,0,47
817,No,0,Yes,1,0,15682.0685,0,1,52
818,No,0,No,0,877.7939338,30239.72072,1,0,45
819,No,0,No,0,919.077555,45315.55745,0,1,5
820,No,0,No,0,94.93247587,27212.95124,0,0,48
821,No,0,No,0,333.3741889,29413.14899,1,1,6
822,No,0,No,0,197.9107165,30971.19725,0,0,67
823,No,0,No,0,624.910088,41047.55579,1,0,31
824,No,0,No,0,138.2522518,54406.50225,1,0,80
825,No,0,No,0,787.5517717,46185.552,1,0,13
826,No,0,No,0,1030.927564,36271.33456,1,0,46
827,No,0,No,0,1049.747643,30159.20989,1,0,89
828,No,0,No,0,0,35738.98757,0,0,8
829,No,0,Yes,1,1130.056787,18467.10219,0,0,70
830,No,0,No,0,795.5412235,51303.14014,0,0,37
831,No,0,Yes,1,1503.596238,18710.61448,1,1,11
832,No,0,No,0,436.1350124,46071.66052,0,0,22
833,No,0,No,0,800.7055933,36314.43633,1,0,13
834,Yes,1,Yes,1,1881.049952,16580.45056,0,1,7
835,No,0,Yes,1,1445.45803,18632.61606,1,1,45
836,No,0,No,0,1166.100236,23994.40391,1,1,65
837,No,0,No,0,163.7471037,38970.0289,0,0,6
838,No,0,No,0,0,46353.80212,1,0,88
839,No,0,No,0,1322.052937,47814.1742,1,0,44
840,No,0,No,0,1283.523253,61525.69618,0,0,8
841,No,0,No,0,1000.898434,43059.0486,1,0,15
842,No,0,No,0,249.860323,47602.1165,1,0,34
843,No,0,No,0,500.2221784,38991.01248,1,0,46
844,No,0,No,0,568.0944851,36374.43392,1,1,3
845,No,0,Yes,1,1047.085154,13714.27938,0,0,61
846,No,0,Yes,1,186.6683743,15976.63786,1,0,56
847,No,0,No,0,782.778332,39224.40927,0,0,53
848,No,0,No,0,388.5483505,18007.83296,0,0,23
849,No,0,Yes,1,842.5722263,17279.52182,0,1,55
850,No,0,No,0,556.1156313,44197.90846,0,0,43
851,No,0,No,0,1234.578618,48112.48054,0,1,21
852,No,0,No,0,412.8943419,42123.21721,0,0,43
853,No,0,No,0,683.3573938,29269.33352,0,0,82
854,No,0,No,0,872.2261716,48101.61169,1,0,80
855,No,0,No,0,415.7654285,24740.7536,0,0,8
856,No,0,Yes,1,1518.018809,16740.44308,1,0,63
857,No,0,No,0,254.3944552,44612.14757,1,1,30
858,No,0,No,0,1507.249195,24057.51794,0,0,84
859,No,0,No,0,900.5675031,40848.69179,1,0,69
860,No,0,No,0,595.1451336,46011.94663,0,0,34
861,No,0,Yes,1,163.9398231,21083.00451,1,0,32
862,No,0,No,0,389.6132519,43472.6743,1,1,10
863,No,0,Yes,1,1334.97118,14834.86429,0,0,71
864,No,0,Yes,1,1961.728657,17864.09925,0,0,74
865,No,0,No,0,1173.161493,36439.67873,0,0,55
866,No,0,No,0,1102.418242,23218.0838,1,0,39
867,No,0,No,0,1228.907919,46411.82006,1,0,6
868,Yes,1,No,0,1505.831475,29525.7494,0,0,29
869,No,0,Yes,1,1217.623913,21160.4293,0,0,67
870,No,0,Yes,1,843.159091,12042.89422,0,1,51
871,No,0,No,0,1004.532904,59403.93001,0,0,3
872,No,0,No,0,294.0629444,57500.11105,0,0,15
873,No,0,No,0,484.7234795,24569.56729,1,0,12
874,No,0,No,0,775.5561388,34586.25334,0,0,55
875,No,0,Yes,1,1339.312769,21031.85983,1,0,13
876,No,0,No,0,801.8550344,39156.62749,1,1,47
877,No,0,No,0,551.8871003,37573.14139,0,1,51
878,No,0,Yes,1,522.3811806,23440.06422,0,1,51
879,No,0,Yes,1,1237.454723,20660.46938,1,0,58
880,No,0,No,0,320.0059169,57563.48923,1,0,42
881,No,0,No,0,960.6700306,30093.72754,0,1,37
882,No,0,No,0,272.0195177,29773.60932,1,0,36
883,No,0,No,0,927.1659182,33781.81511,0,1,1
884,No,0,No,0,75.79525931,55189.68599,1,0,19
885,No,0,No,0,1285.851381,37635.95408,1,1,61
886,No,0,No,0,1471.775073,32478.04391,1,0,60
887,No,0,Yes,1,808.0147191,14485.46844,0,1,76
888,No,0,No,0,747.3535557,42900.02495,1,0,25
889,No,0,No,0,327.7957317,23865.3281,0,0,25
890,No,0,Yes,1,851.3417919,18786.58034,1,1,0
891,No,0,No,0,110.8543651,27370.30437,1,0,51
892,No,0,No,0,541.7555693,57322.10502,0,1,56
893,No,0,No,0,0,36269.29254,1,1,31
894,No,0,No,0,1201.360264,51740.89005,1,0,42
895,No,0,No,0,57.2198379,18982.55571,0,1,59
896,No,0,Yes,1,785.0934846,32945.82807,1,0,17
897,No,0,Yes,1,383.6396643,17445.18244,1,0,57
898,No,0,No,0,1107.304157,52765.05866,0,0,84
899,No,0,No,0,396.9859854,55454.63104,1,0,82
900,No,0,No,0,0,44807.37827,0,0,14
901,No,0,No,0,924.2415348,45207.38763,1,0,22
902,No,0,No,0,602.4937249,33202.53438,1,0,66
903,No,0,Yes,1,828.739825,17962.31109,1,1,89
904,No,0,Yes,1,1.611175572,20837.33546,1,0,28
905,No,0,Yes,1,894.0057891,18002.32519,1,0,40
906,No,0,No,0,1234.476479,31313.37458,0,0,64
907,No,0,No,0,406.0139804,42642.23737,0,1,5
908,No,0,Yes,1,1051.998449,12376.09598,0,0,8
909,No,0,Yes,1,1085.83808,18890.22808,1,0,57
910,No,0,No,0,1656.173272,41133.12685,1,1,50
911,No,0,Yes,1,242.6526089,20426.79397,1,1,67
912,No,0,Yes,1,602.3064955,12927.7128,1,0,25
913,No,0,No,0,187.5973026,59660.99704,0,0,25
914,No,0,No,0,331.2970819,34497.74268,0,0,33
915,No,0,No,0,911.3877951,57131.32037,0,0,67
916,No,0,No,0,391.4082005,39761.56184,0,0,80
917,No,0,No,0,1450.349184,33957.18196,0,0,25
918,No,0,No,0,819.9169885,28960.11281,1,0,37
919,No,0,Yes,1,1590.176413,18666.41221,0,1,75
920,No,0,Yes,1,1256.61487,22493.50126,1,0,78
921,Yes,1,Yes,1,1889.33211,22652.10963,0,0,33
922,No,0,No,0,743.6853749,10774.97191,1,0,25
923,No,0,No,0,343.1944994,29555.90547,0,0,70
924,No,0,No,0,534.9731547,44079.33287,1,1,3
925,No,0,No,0,1207.697906,34857.54031,0,0,23
926,No,0,No,0,564.8138972,39829.41683,0,1,52
927,No,0,Yes,1,495.3652633,22938.13687,1,0,88
928,No,0,No,0,902.5138231,38647.52189,1,0,65
929,No,0,Yes,1,1741.273354,18544.05165,1,1,58
930,No,0,No,0,1166.642625,52700.10969,0,1,84
931,No,0,Yes,1,631.15977,23245.07076,1,0,41
932,No,0,Yes,1,1076.977966,14668.38071,0,1,77
933,Yes,1,No,0,1243.554025,37634.3464,1,0,14
934,No,0,No,0,2113.019023,34747.75578,1,0,40
935,No,0,No,0,1296.060997,43313.28299,0,0,36
936,No,0,No,0,1088.674077,47147.72595,0,0,78
937,No,0,No,0,824.7317041,42313.51575,1,0,42
938,No,0,No,0,684.2948414,37011.18328,0,0,81
939,No,0,No,0,37.3648865,26221.5179,1,0,24
940,No,0,Yes,1,878.1490055,18414.57007,1,0,23
941,No,0,No,0,904.2415222,40683.46035,1,0,58
942,No,0,Yes,1,942.042215,22181.39455,0,0,57
943,No,0,Yes,1,957.4925363,16323.36476,1,0,88
944,No,0,No,0,285.2908758,17606.63593,0,0,26
945,No,0,Yes,1,1468.382748,19846.06475,0,0,59
946,No,0,No,0,322.7130195,27668.5761,1,0,8
947,No,0,No,0,414.1340631,40877.22645,0,1,68
948,No,0,No,0,1105.002812,36812.70609,0,0,5
949,No,0,No,0,0.445756769,31934.83798,0,0,81
950,No,0,No,0,619.7013996,13902.179,0,1,39
951,No,0,No,0,293.8693202,56676.80175,0,0,46
952,No,0,Yes,1,637.3827283,19704.91942,0,1,53
953,No,0,No,0,1109.528617,69325.07982,0,0,87
954,No,0,No,0,1223.112944,52903.46137,1,0,63
955,No,0,Yes,1,1183.69295,13081.66106,0,1,5
956,No,0,No,0,569.7908726,54335.2241,1,0,77
957,No,0,No,0,625.5319229,46026.48791,1,0,74
958,No,0,No,0,833.6552993,16908.7781,0,0,88
959,No,0,No,0,866.0459226,44827.26588,0,0,54
960,No,0,Yes,1,945.4798492,17279.28681,1,1,23
961,No,0,No,0,1554.845545,43901.80532,1,0,62
962,No,0,No,0,575.7683453,51927.7468,1,0,58
963,No,0,No,0,1141.603687,38722.96119,1,0,61
964,No,0,No,0,1146.64022,45376.55648,0,0,80
965,No,0,No,0,0,34305.91868,1,0,41
966,No,0,No,0,434.7147713,35454.75542,0,0,83
967,No,0,No,0,1026.13443,39135.63696,0,0,78
968,No,0,Yes,1,1302.797206,29252.36143,1,0,30
969,No,0,No,0,690.7058706,59561.9052,0,0,17
970,No,0,No,0,574.4516329,40727.64293,1,0,90
971,No,0,No,0,0,43346.62226,1,1,59
972,No,0,Yes,1,251.3060237,13058.60666,1,1,54
973,No,0,Yes,1,1252.113954,16490.70693,1,0,37
974,No,0,No,0,207.8952069,52249.31234,0,1,31
975,Yes,1,No,0,1753.084389,48965.34697,0,1,61
976,No,0,Yes,1,1279.935227,21107.52024,0,1,14
977,No,0,No,0,862.8765137,36461.90113,1,1,14
978,No,0,No,0,1143.541405,33394.9791,1,0,76
979,No,0,No,0,1253.18164,71238.5506,1,0,5
980,No,0,No,0,624.0839722,25557.63967,0,0,80
981,No,0,Yes,1,1027.86107,14322.08836,0,1,4
